what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525936161125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1525936186182
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1525936188526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525936191105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525936192058
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1525936197605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1525936206887
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1525936208168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525936216513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525936217388
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1525936251640
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1525936520130
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1525936529568
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1525936540381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525936975164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525937008447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525937016245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525945041369
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1525945041400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525945041619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525945044166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525945068559
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1525945133798
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1525945234079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525945264284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525947301675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525947303863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525947304066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525947305176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525947305379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525947306769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525947308113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525947311317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525951111166
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1525951153580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525951176379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1525951316593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525951496372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1525951641883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525951670291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525951725499
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1525951728202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1525951857946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1525951893902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525951901762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525951908356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525951908778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525951909294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525951909950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525952173119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1525952217420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1525952226545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1525952247641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1525952271674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1525952341657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1525952354130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1525952378195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525952409572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525952474540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525952489307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1525952521115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1525952733180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1525952740790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525952778511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525952779652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525952790356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1525952941930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1525952947930
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1525952952556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1525952955603
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1525952958353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1525953051229
